id,name,yearpublished,minplayers,maxplayers,playingtime,users_rated,average_rating,bayes_average_rating,total_weights,average_weight
41123,b'Pirate Versus Pirate',b'2010',b'2',b'3',b'20',b'248',b'6.00119',b'5.57651',b'14',b'1.0714'
140940,b'In the City: Origins',b'2013',b'2',b'5',b'60',b'65',b'5.83692',b'5.51201',b'6',b'2'
6002,b'The Italian Campaign: Med War',b'1993',b'1',b'2',b'360',b'53',b'5.4783',b'5.4914',b'7',b'3.4286'
55315,b'Maus au Chocolat',b'2009',b'2',b'6',b'30',b'219',b'6.00731',b'5.57276',b'23',b'1.3043'
195515,b'The Chosin Few',b'2016',b'1',b'1',b'45',b'79',b'6.75873',b'5.56382',b'7',b'1.7143'
67878,b'Dungeon Crawler',b'2010',b'1',b'6',b'60',b'148',b'6.78243',b'5.58412',b'14',b'2.5714'
41835,b'Minotaurus',b'2009',b'2',b'4',b'25',b'760',b'5.63298',b'5.53068',b'64',b'1.1875'
9441,b'Ribbit',b'2004',b'2',b'5',b'20',b'2060',b'6.76833',b'6.23376',b'174',b'1.1034'
122701,b'Monolith: The Strategy Game',b'2013',b'1',b'4',b'30',b'175',b'6.32129',b'5.5815',b'18',b'2.2778'
168005,b'Alien Invasion',b'2014',b'2',b'4',b'20',b'42',b'5.00238',b'5.4826',b'6',b'1'
13623,"b""Who's in the Bag""",b'2001',b'4',b'0',b'10',b'43',b'5.94651',b'5.5113',b'5',b'1.2'
113924,b'Zombicide',b'2012',b'1',b'6',b'60',b'15159',b'7.18586',b'6.93479',b'727',b'2.5543'
150220,b'Kampen om Fredriksten',b'2013',b'2',b'4',b'45',b'40',b'7.15375',b'5.54333',b'4',b'2.25'
22169,b'Chez Guevara',b'2006',b'2',b'5',b'60',b'195',b'5.60713',b'5.51565',b'20',b'1.65'
20414,b'RPGQuest: Greek Mythology',b'2005',b'4',b'12',b'30',b'46',b'8.63043',b'5.51329',b'11',b'1.7273'
138091,b'Guile',b'2013',b'2',b'2',b'20',b'47',b'6.11277',b'5.52132',b'2',b'1'
24037,b'Escape from Atlantis',b'1986',b'2',b'4',b'60',b'1504',b'6.56711',b'6.04572',b'155',b'1.5548'
2806,b'U-Boat',b'1959',b'2',b'6',b'30',b'68',b'5.67279',b'5.50567',b'10',b'2.3'
2464,b'Swords & Sorcery',b'1978',b'2',b'7',b'180',b'229',b'6.87904',b'5.6717',b'29',b'3.2069'
14387,b'Duel for Kharkov',b'1985',b'2',b'2',b'180',b'53',b'7.21509',b'5.55503',b'11',b'3.5455'
17062,b'Batman Begins: Shadow Assault',b'2005',b'2',b'5',b'30',b'92',b'4.44565',b'5.42527',b'9',b'1.4444'
38637,b'Age of Scheme: Routes to Riches',b'2008',b'3',b'6',b'60',b'91',b'5.90165',b'5.5262',b'5',b'3.4'
15509,b'Scene It? Movie Deluxe',b'2005',b'2',b'12',b'30',b'183',b'5.67668',b'5.51112',b'11',b'1.8182'
157026,b'Ascension: Realms Unraveled',b'2014',b'1',b'4',b'30',b'939',b'7.56658',b'6.29793',b'29',b'2.1724'
148975,b'Dungeon Guilds',b'2013',b'3',b'6',b'30',b'181',b'6.54227',b'5.62429',b'18',b'1.4444'
12491,b'UNO: Disney',b'2002',b'2',b'4',b'20',b'38',b'5.13237',b'5.48697',b'4',b'2.5'
109764,b'Quarantine',b'2013',b'2',b'4',b'60',b'864',b'6.12069',b'5.74211',b'59',b'2.1356'
6420,b'Cranium Cadoo',b'2001',b'2',b'16',b'45',b'558',b'5.31095',b'5.43495',b'44',b'1.2045'
10164,b'Fliegen klatschen',b'2004',b'2',b'8',b'15',b'538',b'5.99371',b'5.6292',b'43',b'1.0465'
1054,b'Pacific Northwest Rails',b'1998',b'2',b'6',b'180',b'39',b'6.28205',b'5.51827',b'7',b'3'
18500,b'Sator Arepo Tenet Opera Rotas',b'2008',b'2',b'4',b'60',b'815',b'6.88125',b'6.02061',b'79',b'2.4177'
28044,b'Pocket Civ',b'2005',b'1',b'2',b'30',b'523',b'6.65834',b'5.80539',b'93',b'2.7419'
153107,b'Masters of the Gridiron',b'2014',b'2',b'2',b'15',b'43',b'6.63023',b'5.51801',b'9',b'1.7778'
3,b'Samurai',b'1998',b'2',b'4',b'60',b'13922',b'7.44238',b'7.25035',b'1416',b'2.4958'
11127,"b'Kursk: Operation Zitadelle, 4 July 1943'",b'1971',b'2',b'2',b'210',b'64',b'5.93594',b'5.52154',b'13',b'2.3846'
422,b'1835',b'1990',b'3',b'7',b'360',b'674',b'7.03066',b'5.9869',b'96',b'3.9896'
17857,b'18Scan',b'2005',b'2',b'4',b'180',b'210',b'7.385',b'5.75701',b'25',b'3.64'
30166,"b'The Good, the Bad, and the Munchkin'",b'2007',b'3',b'6',b'90',b'1252',b'6.20627',b'5.78804',b'65',b'1.9538'
100798,"b""Dwarf King's Hold: Green Menace""",b'2011',b'2',b'2',b'45',b'43',b'7.09535',b'5.5458',b'4',b'2'
6549,b'Pretty Pretty Princess',b'1990',b'2',b'4',b'20',b'239',b'4.30665',b'5.31133',b'24',b'1.0417'
4585,b'Seaside Frolics',b'1986',b'2',b'6',b'45',b'31',b'5.79032',b'5.50525',b'4',b'1.25'
156180,b'Eggs and Empires',b'2014',b'2',b'6',b'25',b'827',b'6.73155',b'5.96934',b'34',b'1.2647'
776,b'Remmi Demmi',b'1999',b'4',b'9',b'30',b'51',b'5.74118',b'5.50613',b'6',b'1'
177542,b'Shuffle Heroes',b'2015',b'2',b'2',b'30',b'154',b'6.56571',b'5.59525',b'12',b'2.0833'
1618,b'French Foreign Legion',b'1982',b'2',b'3',b'60',b'68',b'7.24265',b'5.58212',b'4',b'1.75'
15364,b'Vegas Showdown',b'2005',b'3',b'5',b'75',b'5956',b'7.18414',b'6.86348',b'640',b'2.3563'
3641,b'Grand Imperialism',b'1978',b'2',b'6',b'60',b'76',b'6.89079',b'5.55882',b'10',b'2.2'
66986,b'MERCS',b'2010',b'2',b'10',b'120',b'101',b'7.43564',b'5.61395',b'12',b'2.75'
1178,b'Sphinx',b'1999',b'2',b'4',b'40',b'208',b'5.35069',b'5.47628',b'14',b'1.4286'
145928,b'Empire Engine',b'2013',b'2',b'4',b'30',b'761',b'5.79456',b'5.6076',b'52',b'1.6731'
28018,b'Trivial Pursuit: Disney Edition',b'2005',b'2',b'6',b'60',b'225',b'5.1212',b'5.43572',b'11',b'1.6364'
29351,b'Durak',b'0',b'2',b'6',b'15',b'204',b'6.32554',b'5.5944',b'18',b'1.5556'
36739,b'Black Sheep',b'2008',b'2',b'4',b'30',b'1132',b'5.95858',b'5.69555',b'93',b'1.4194'
49392,b'Battleground Fantasy Warfare: Lizardmen',b'2007',b'2',b'2',b'60',b'47',b'7.35957',b'5.56001',b'3',b'2.6667'
158851,b'Play Me: Alice in Wonderdice',b'2014',b'2',b'6',b'10',b'206',b'5.64786',b'5.51137',b'9',b'1.2222'
91653,b'Zicke Zacke',b'2011',b'2',b'5',b'15',b'66',b'6.04697',b'5.52381',b'9',b'1.1111'
5028,b'The Game of Life in Monstropolis',b'2001',b'2',b'4',b'45',b'56',b'4.46161',b'5.46106',b'3',b'1'
9476,"b""L'Armee' du Nord: the Belgian Campaign""",b'1993',b'1',b'2',b'300',b'139',b'6.81871',b'5.61388',b'26',b'2.9231'
145086,b'Shinobi Clans',b'2013',b'3',b'5',b'60',b'254',b'6.38803',b'5.62286',b'7',b'2'
153425,b'North Wind',b'2014',b'2',b'4',b'60',b'888',b'6.4662',b'5.87215',b'49',b'1.9388'
195137,b'Catacombs (Third Edition)',b'2015',b'2',b'5',b'90',b'1868',b'7.58062',b'6.67985',b'34',b'2.2941'
18529,b'The Penguin Book of Card Games',b'1979',b'2',b'0',b'5',b'45',b'8.34444',b'5.59249',b'1',b'2'
12263,b'Spycraft: Collectible Card Game',b'2004',b'2',b'6',b'60',b'160',b'5.96531',b'5.54387',b'21',b'3.0952'
847,b'Feudal',b'1967',b'2',b'6',b'90',b'1321',b'6.03229',b'5.72323',b'113',b'2.2478'
14,b'Basari',b'1998',b'3',b'4',b'25',b'1577',b'6.75779',b'6.18386',b'179',b'1.8603'
1373,b'Midway',b'1991',b'2',b'2',b'240',b'164',b'6.35457',b'5.5912',b'23',b'2.3478'
6707,b'Age of Mythology: The Boardgame',b'2003',b'2',b'4',b'120',b'3104',b'6.1396',b'5.87695',b'373',b'2.9276'
16112,b'Bamses honungs-jakt',b'1984',b'2',b'4',b'30',b'46',b'4.27087',b'5.45502',b'2',b'1'
172206,b'Bomarzo',b'2015',b'2',b'4',b'60',b'189',b'6.56326',b'5.62463',b'17',b'2.9412'
117914,b'Milestones',b'2012',b'2',b'4',b'60',b'1034',b'6.60095',b'5.97825',b'82',b'2.5976'
122524,b'Monopoly Junior: Party',b'2011',b'2',b'4',b'20',b'47',b'4.13404',b'5.45686',b'3',b'1'
27117,b'Animalia',b'2006',b'2',b'6',b'15',b'609',b'6.1922',b'5.71593',b'58',b'1.2414'
56843,b'Fish! Fish!! Fish!',b'2009',b'2',b'5',b'45',b'49',b'5.68878',b'5.50684',b'4',b'1.75'
110870,b'Cavemen: The Quest for Fire',b'2012',b'2',b'5',b'45',b'447',b'6.39268',b'5.71418',b'24',b'1.875'
188314,b'Topoum',b'2016',b'2',b'4',b'90',b'589',b'7.32276',b'6.02825',b'23',b'2.4348'
64426,b'Zug',b'2009',b'2',b'5',b'30',b'41',b'5.95854',b'5.51029',b'7',b'1.8571'
4209,b'Monza',b'2000',b'2',b'6',b'10',b'1546',b'6.57113',b'6.05855',b'87',b'1.069'
143401,b'Yunnan',b'2013',b'2',b'5',b'90',b'1206',b'7.14558',b'6.2649',b'101',b'3.2376'
61996,b'Deluges',b'2010',b'3',b'4',b'90',b'51',b'5.98039',b'5.50334',b'5',b'3'
148592,"b'Bigfootses, The Card Game'",b'2014',b'2',b'6',b'45',b'67',b'6.88463',b'5.53096',b'5',b'2'
43249,b'The BoardGameGeek Game',b'2009',b'3',b'6',b'60',b'593',b'6.04128',b'5.6665',b'69',b'2.1014'
374,b'Colorado County',b'1998',b'2',b'4',b'60',b'172',b'6.16337',b'5.57537',b'17',b'2.4706'
17816,b'Family Fluxx',b'2005',b'2',b'6',b'30',b'705',b'5.72005',b'5.56124',b'60',b'1.2333'
21331,b'Quip It!',b'2005',b'3',b'8',b'60',b'66',b'4.9803',b'5.47343',b'6',b'1.3333'
94246,b'1812: The Invasion of Canada',b'2012',b'2',b'5',b'90',b'2106',b'7.35972',b'6.62679',b'186',b'2.1774'
3864,b'Mechwarrior: Dark Age',b'2002',b'2',b'10',b'60',b'711',b'6.2346',b'5.70399',b'81',b'2.7037'
19464,b'Soccer Tactics World',b'2006',b'2',b'2',b'90',b'338',b'6.08598',b'5.61183',b'55',b'1.8182'
174078,b'Holmes: Sherlock & Mycroft',b'2015',b'2',b'2',b'30',b'1827',b'6.87628',b'6.27038',b'57',b'1.8596'
13920,"b'Chickamauga: The Last Victory, 20 September 1863'",b'1975',b'2',b'2',b'120',b'86',b'6.81744',b'5.57669',b'11',b'2.5455'
6411,b'Blokus 3D',b'2003',b'2',b'4',b'20',b'3736',b'6.80486',b'6.44886',b'364',b'1.7527'
24827,b'Traders of Osaka',b'2006',b'2',b'4',b'30',b'3056',b'6.85611',b'6.44082',b'247',b'2.0364'
148943,b'Coup: Rebellion G54',b'2014',b'3',b'6',b'15',b'2249',b'7.05017',b'6.43864',b'68',b'1.9265'
671,b'Bull Run: The First Major Battle of the American Civil War',b'1983',b'2',b'2',b'240',b'203',b'6.30635',b'5.59174',b'26',b'3.0385'
25950,b'Masters of the Universe',b'1984',b'2',b'4',b'60',b'43',b'4.7093',b'5.46987',b'7',b'1.1429'
137016,b'Fish Fish',b'2013',b'2',b'8',b'20',b'60',b'5.48917',b'5.49475',b'4',b'1.25'
65516,b'Ablaze!',b'2010',b'1',b'4',b'30',b'275',b'6.00943',b'5.58207',b'20',b'2'
86955,b'Munchkin Zombies',b'2011',b'3',b'6',b'90',b'2892',b'6.23684',b'5.9165',b'102',b'1.951'
181176,b'Council of Blackthorn',b'2016',b'2',b'6',b'90',b'311',b'7.32566',b'5.76567',b'8',b'2.25'
69356,b'Kalua',b'2012',b'3',b'5',b'40',b'206',b'5.62655',b'5.52228',b'15',b'1.6667'
123587,b'Triominos Challenge',b'2016',b'2',b'4',b'30',b'110',b'5.77718',b'5.51566',b'2',b'1'
59161,b'Sitting Ducks Deluxe',b'2009',b'3',b'6',b'40',b'213',b'6.15432',b'5.58809',b'14',b'1.3571'
171489,b'Qwirkle Cards',b'2015',b'2',b'4',b'20',b'152',b'5.82993',b'5.53215',b'4',b'1.5'
72225,b'CO',b'2012',b'1',b'5',b'120',b'3544',b'7.19102',b'6.71296',b'304',b'3.8684'
76546,b'Expedition: Congo River 1884',b'2012',b'2',b'4',b'60',b'116',b'5.51466',b'5.49419',b'9',b'2.2222'
6024,"b'Warsaw Rising: Revolt of the Polish Underground, 1944'",b'1986',b'2',b'2',b'300',b'59',b'6.07627',b'5.51984',b'11',b'3.2727'
24013,"b'Bitter Victory:  The Invasion of Sicily, 1943'",b'2006',b'1',b'2',b'60',b'84',b'6.03929',b'5.52948',b'24',b'2.5417'
747,b'Bitter Woods',b'1998',b'2',b'2',b'240',b'210',b'6.90524',b'5.68968',b'31',b'3.1935'
158392,b'Stay Away!',b'2014',b'4',b'12',b'60',b'701',b'6.1715',b'5.68142',b'26',b'1.2692'
9629,b'Gnostica',b'2001',b'2',b'6',b'60',b'113',b'7.08938',b'5.61649',b'18',b'3.2778'
5650,b'Pass-out',b'1962',b'2',b'6',b'240',b'113',b'3.58929',b'5.34326',b'8',b'1.125'
56320,b'Spearpoint 1943',b'2010',b'2',b'2',b'30',b'229',b'6.8821',b'5.68178',b'33',b'1.9091'
49400,b'Battleground Fantasy Warfare: Orc Army',b'2005',b'2',b'2',b'60',b'57',b'7.11053',b'5.56093',b'5',b'3'
536,b'Visionary',b'1997',b'4',b'8',b'60',b'225',b'6.49373',b'5.63865',b'26',b'1.2692'
29020,b'Party & Co: Extreme',b'2005',b'3',b'20',b'30',b'226',b'5.66572',b'5.52031',b'14',b'1.0714'
2971,b'Kojak Detective Game',b'1975',b'2',b'4',b'30',b'59',b'3.90254',b'5.43149',b'3',b'2'
29126,b'HeroCard Orc Wars',b'2007',b'2',b'4',b'90',b'148',b'6.24291',b'5.56723',b'18',b'2.3889'
38992,b'Royal Palace',b'2008',b'2',b'4',b'60',b'2034',b'6.88856',b'6.33468',b'214',b'2.785'
8336,b'Top Speed',b'2003',b'2',b'2',b'10',b'83',b'6.0219',b'5.52873',b'7',b'1'
5669,b'Salvo!',b'1992',b'2',b'2',b'45',b'44',b'6.14205',b'5.51619',b'7',b'2'
68251,b'Loot and Scoot',b'2010',b'2',b'4',b'45',b'75',b'5.812',b'5.51845',b'8',b'1.25'
3108,b'Goblin',b'1982',b'2',b'2',b'180',b'43',b'6.44767',b'5.52509',b'5',b'2.8'
192656,b'Nightmarium',b'2014',b'2',b'5',b'30',b'347',b'6.51153',b'5.68838',b'7',b'1.4286'
41757,b'Opus-Dei: Existence After Religion',b'2008',b'2',b'6',b'45',b'133',b'6.05501',b'5.5333',b'11',b'1.5455'
57998,b'Boe Igrzysko',b'2010',b'3',b'4',b'120',b'261',b'7.6251',b'5.80809',b'37',b'3.5676'
5277,b'Overlord',b'1973',b'2',b'4',b'180',b'79',b'6.90494',b'5.57017',b'10',b'2.9'
22843,b'War in the Pacific (second edition)',b'2006',b'2',b'6',b'480',b'78',b'7.58832',b'5.5838',b'26',b'4.7692'
5274,b'Triumphant Fox',b'1994',b'2',b'2',b'180',b'59',b'7.4322',b'5.56959',b'10',b'3.9'
12234,b'DAK2',b'2004',b'1',b'2',b'360',b'266',b'8.23848',b'5.88099',b'61',b'4.377'
1309,b'Die Magier von Pangea',b'2001',b'2',b'4',b'60',b'648',b'6.2307',b'5.72381',b'58',b'2.3276'
27624,b'Pictionary: 15th Anniversary',b'2000',b'3',b'16',b'90',b'126',b'6.1119',b'5.54168',b'8',b'1.25'
143701,b'Romance of the Nine Empires',b'2013',b'2',b'5',b'45',b'138',b'6.21806',b'5.54971',b'10',b'3.1'
156714,b'Doomtown: Reloaded',b'2014',b'2',b'4',b'30',b'2053',b'7.19389',b'6.44245',b'127',b'3.5827'
3863,b'007 James Bond: Live and Let Die',b'1985',b'2',b'2',b'45',b'34',b'5.22059',b'5.4899',b'3',b'1'
180387,b'Dungeon Solitaire: Tomb of the Four Kings',b'2015',b'1',b'1',b'10',b'89',b'6.92629',b'5.57185',b'8',b'1.25'
124969,b'Dungeon Command: Curse of Undeath',b'2012',b'2',b'2',b'90',b'658',b'7.49391',b'6.10454',b'43',b'2.5116'
2613,b'Intruder',b'1980',b'1',b'2',b'30',b'234',b'6.5415',b'5.63873',b'35',b'1.8857'
181377,b'The Opulent',b'2016',b'1',b'4',b'90',b'78',b'7.25641',b'5.584',b'6',b'1.8333'
1640,b'Blockbusters',b'1982',b'3',b'6',b'30',b'51',b'5.32157',b'5.49178',b'5',b'1.2'
20761,b'Ausgerechnet Buxtehude',b'2005',b'2',b'6',b'20',b'214',b'6.44579',b'5.63129',b'21',b'1.381'
25516,b'A Fatal Attraction: The Gallipoli Campaign',b'2007',b'2',b'2',b'360',b'65',b'6.51692',b'5.53744',b'14',b'2.8571'
56195,b'Galaktico',b'2009',b'2',b'3',b'40',b'44',b'6.51136',b'5.529',b'11',b'3'
142267,b'Bomb Squad',b'2013',b'2',b'6',b'30',b'789',b'6.55887',b'5.89328',b'19',b'2.1579'
146943,b'Warlock',b'2013',b'3',b'5',b'60',b'180',b'6.57556',b'5.61449',b'23',b'3.3043'
220308,b'Gaia Project',b'2017',b'1',b'4',b'150',b'12051',b'8.50564',b'8.1405',b'758',b'4.3127'
61028,b'D-Day Dice: Free Trial Version',b'2009',b'1',b'4',b'20',b'284',b'6.63032',b'5.69431',b'38',b'1.8158'
27674,b'Nacho Loco',b'2007',b'2',b'6',b'20',b'187',b'5.55144',b'5.49941',b'17',b'1'
3883,b'4th Reich',b'1985',b'1',b'2',b'120',b'53',b'4.76434',b'5.46783',b'5',b'1.6'
28181,b'Combat Commander: Pacific',b'2008',b'2',b'2',b'180',b'1355',b'8.07256',b'6.78925',b'157',b'3.2102'
24410,b'Treasures & Traps',b'2006',b'2',b'6',b'10',b'468',b'6.19998',b'5.65295',b'61',b'1.4098'
94596,b'Geistermhle',b'2011',b'2',b'4',b'20',b'59',b'6.01017',b'5.5188',b'6',b'1.3333'
1581,b'London Cabbie Game',b'1971',b'2',b'6',b'120',b'74',b'5.77263',b'5.51143',b'5',b'1.2'
12157,b'Unanimo',b'1990',b'3',b'8',b'30',b'288',b'6.8974',b'5.74508',b'17',b'1.2353'
193840,b'The Dragon & Flagon',b'2016',b'2',b'8',b'60',b'1072',b'6.48751',b'5.92105',b'17',b'2.3529'
66081,b'Pocket Battles: Elves vs. Orcs',b'2010',b'2',b'2',b'20',b'796',b'6.56247',b'5.86846',b'71',b'2.0563'
165022,b'uro Crisis',b'2015',b'3',b'4',b'90',b'92',b'7.06315',b'5.59519',b'8',b'3.125'
168653,b'Wilderness Empires',b'2015',b'1',b'4',b'90',b'66',b'7.14333',b'5.56988',b'11',b'1.9091'
19416,b'Celtic Quest',b'2005',b'2',b'5',b'60',b'81',b'6.11728',b'5.53432',b'13',b'2.6923'
9016,b'Treasure Hunt',b'1989',b'2',b'2',b'30',b'38',b'5.30789',b'5.49456',b'5',b'2.2'
404,b'Worm Up!',b'1994',b'3',b'5',b'20',b'903',b'5.8497',b'5.63676',b'80',b'1.1'
72941,b'Beda Fomm',b'2010',b'1',b'2',b'120',b'105',b'7.25429',b'5.61264',b'22',b'2.5455'
75358,b'Paris Connection',b'2010',b'3',b'6',b'30',b'2225',b'6.74426',b'6.27996',b'141',b'1.8156'
3459,b'Major Battles and Campaigns of General George S. Patton',b'1973',b'2',b'2',b'30',b'80',b'6.28562',b'5.54804',b'19',b'1.7895'
42641,b'Slouch Hats & Eggshells',b'2011',b'1',b'2',b'360',b'45',b'7.22889',b'5.54966',b'8',b'3.125'
102859,b'FURT',b'2011',b'3',b'8',b'60',b'126',b'5.04389',b'5.45963',b'4',b'1.25'
121657,b'Axis & Allies Air Force Miniatures: Angels 20',b'2012',b'2',b'6',b'30',b'181',b'7.20691',b'5.67595',b'26',b'2.3077'
32678,b'Hero: Immortal King  The Lair of the Lich',b'2007',b'1',b'2',b'30',b'179',b'5.28771',b'5.46956',b'18',b'1.5'
4610,b'Lord of the Rings: The Duel',b'2002',b'2',b'2',b'45',b'1274',b'5.92164',b'5.69243',b'105',b'1.7048'
123609,b'Puzzle Strike Shadows',b'2012',b'2',b'4',b'20',b'582',b'7.86292',b'6.17334',b'27',b'3'
176557,b'My Fair Princess',b'2015',b'3',b'4',b'100',b'42',b'6.38452',b'5.5276',b'7',b'2.8571'
1216,b'Mystery Garden',b'1989',b'2',b'6',b'30',b'168',b'5.15655',b'5.45791',b'17',b'1.0588'
1321,b'Catch the Match',b'1995',b'2',b'8',b'15',b'164',b'6.11402',b'5.56751',b'23',b'1'
209325,b'The Game: Extreme',b'2016',b'1',b'5',b'30',b'816',b'7.01445',b'6.06016',b'18',b'1.3889'
46422,b'Nostra City',b'2009',b'3',b'5',b'60',b'376',b'6.36615',b'5.67007',b'32',b'2.5'
2181,b'Bridge',b'1908',b'4',b'4',b'60',b'2791',b'7.47072',b'6.77465',b'287',b'3.8571'
22061,b'TEG: La Revancha',b'1990',b'2',b'6',b'240',b'95',b'6.37895',b'5.54263',b'10',b'2.7'
164110,b'Munchkin Gloom',b'2015',b'2',b'5',b'60',b'182',b'6.50639',b'5.61018',b'6',b'1.8333'
3637,b'Triplanetary',b'1973',b'2',b'3',b'45',b'157',b'7.0042',b'5.64464',b'20',b'2.3'
66603,b'Killer Bunnies and the Ultimate Odyssey',b'2010',b'2',b'6',b'30',b'94',b'5.26468',b'5.47797',b'5',b'1.2'
38361,b'Borodino 20',b'2008',b'2',b'2',b'70',b'72',b'7.16204',b'5.582',b'15',b'2'
160517,b'The Possession',b'2014',b'3',b'5',b'60',b'97',b'6.15309',b'5.53681',b'6',b'2'
163937,b'World of Yo-Ho',b'2016',b'2',b'4',b'90',b'522',b'6.47342',b'5.77442',b'10',b'2.2'
156786,b'Munchkin Panic',b'2014',b'1',b'6',b'60',b'635',b'6.13878',b'5.66463',b'19',b'2.1053'
21436,b'18FL',b'2006',b'2',b'4',b'150',b'155',b'7.19387',b'5.67951',b'19',b'3.6842'
19651,b'Angkor',b'2005',b'2',b'4',b'30',b'196',b'5.94806',b'5.54365',b'35',b'1.7714'
7129,"b""Force Eagle's War""",b'1990',b'2',b'2',b'180',b'46',b'6.5937',b'5.53218',b'6',b'3.5'
46,b'Medici',b'1995',b'2',b'6',b'60',b'6814',b'7.14416',b'6.85981',b'575',b'2.2626'
3814,"b'Desert War: Tactical Warfare in North Africa, 1940-43'",b'1973',b'2',b'4',b'180',b'48',b'5.74375',b'5.50385',b'8',b'3.125'
8033,b'Search & Destroy',b'1975',b'2',b'2',b'240',b'52',b'6.77885',b'5.54146',b'10',b'3.3'
4210,"b""Stonewall's Last Battle: The Chancellorsville Campaign""",b'1996',b'1',b'2',b'180',b'264',b'7.52825',b'5.8091',b'44',b'3.1818'
27291,b'AtmosFear: Khufu  The Mummy',b'2006',b'3',b'6',b'45',b'101',b'5.7466',b'5.50567',b'8',b'1.5'
147136,b'Elemental Blast',b'2013',b'3',b'7',b'30',b'58',b'6.0181',b'5.52392',b'6',b'1.1667'
96310,"b""Napoleon's War II: The Gates of Moscow""",b'2011',b'2',b'2',b'60',b'83',b'7.49699',b'5.60872',b'14',b'1.6429'
4336,"b""Cromwell's Victory: The Battle of Marston Moor""",b'1985',b'1',b'0',b'90',b'75',b'6.234',b'5.53601',b'8',b'2.5'
1333,b'Boom-O',b'2000',b'2',b'6',b'20',b'581',b'5.31955',b'5.43806',b'45',b'1.1778'
89611,b'Digger',b'2010',b'3',b'5',b'15',b'65',b'5.878',b'5.52125',b'4',b'1'
108155,"b""Fox's Party""",b'2011',b'2',b'5',b'10',b'85',b'6.07904',b'5.5354',b'5',b'1'
10780,b'The Powerpuff Girls: Mojo Jojo Attacks Townsville Game',b'2000',b'2',b'2',b'30',b'43',b'6.25814',b'5.52385',b'4',b'1'
131346,b'New York Kings',b'2012',b'2',b'5',b'90',b'36',b'6.38889',b'5.52427',b'3',b'2.3333'
149097,b'Spurs: A Tale in the Old West',b'2014',b'3',b'5',b'90',b'286',b'6.98699',b'5.747',b'16',b'2.5625'
4741,b'Warmachine',b'2003',b'2',b'4',b'60',b'1029',b'7.29975',b'6.19564',b'129',b'3.4729'
55705,b'Callisto: The Game',b'2009',b'2',b'4',b'20',b'605',b'6.20474',b'5.70826',b'44',b'1.6136'
86025,"b""Captain Jack's Gold""",b'2010',b'2',b'4',b'30',b'62',b'6.01613',b'5.52308',b'8',b'1.5'
82424,b'Bangkok Klongs',b'2010',b'2',b'4',b'60',b'304',b'6.27286',b'5.63839',b'29',b'2.3448'
8160,b'Illuminati: Crime Lords',b'2004',b'2',b'6',b'60',b'238',b'5.85042',b'5.54941',b'29',b'2.5862'
109456,b'Nova Cry',b'2016',b'2',b'6',b'90',b'153',b'5.5219',b'5.50843',b'5',b'1.6'
4265,b'Iliad: The Siege of Troy',b'1978',b'2',b'2',b'180',b'40',b'7.5125',b'5.55444',b'7',b'2.4286'
134009,b'The Hobbit: An Unexpected Journey Strategy Battle Game',b'2012',b'2',b'0',b'30',b'61',b'7.44262',b'5.57647',b'4',b'3.25'
2818,b'UNO Attack!',b'1999',b'2',b'10',b'30',b'1196',b'5.41872',b'5.40816',b'78',b'1.2308'
10989,b'ConHex',b'2002',b'2',b'2',b'30',b'277',b'6.90051',b'5.73132',b'28',b'2.3571'
9507,b'Dynamite',b'1988',b'2',b'4',b'20',b'50',b'5.2858',b'5.49244',b'11',b'1.1818'
158900,b'Samurai Spirit',b'2014',b'1',b'7',b'30',b'3996',b'6.70005',b'6.37875',b'163',b'2.1411'
150323,b'Berserk: Knights and Villains',b'2013',b'2',b'2',b'60',b'62',b'6.47661',b'5.53926',b'0',b'0'
132407,b'Stone & Relic',b'2013',b'2',b'4',b'30',b'121',b'6.35331',b'5.57115',b'13',b'2'
20821,"b'Tara, Seat of Kings'",b'2006',b'2',b'4',b'45',b'171',b'6.27322',b'5.58524',b'26',b'2.5385'
68228,b'Railways of the World: The Card Game',b'2010',b'2',b'4',b'60',b'881',b'6.72773',b'5.98231',b'88',b'2.2045'
1894,b'War Galley',b'1999',b'2',b'2',b'360',b'270',b'7.051',b'5.74681',b'46',b'3.1304'
5380,b'Lancelot',b'1985',b'2',b'5',b'45',b'61',b'6.02131',b'5.5204',b'8',b'2'
151645,"b""Jane Austen's Matchmaker""",b'2014',b'3',b'6',b'30',b'129',b'6.50465',b'5.58329',b'10',b'2'
6980,b'Mission Command Sea',b'2003',b'2',b'2',b'10',b'274',b'5.90186',b'5.56527',b'37',b'1.4865'
40831,b'The Pillars of the Earth: Builders Duel',b'2009',b'2',b'2',b'45',b'1357',b'6.578',b'6.02983',b'99',b'2.1717'
200834,b'Sola Fide: The Reformation',b'2016',b'2',b'2',b'45',b'424',b'6.53308',b'5.74681',b'10',b'2'
41017,b'Tuk-Tuk Taxi',b'2009',b'2',b'4',b'30',b'76',b'4.88908',b'5.46812',b'3',b'1.3333'
353,b'Inkognito: The Card Game',b'1997',b'3',b'5',b'30',b'523',b'5.42199',b'5.47256',b'50',b'1.66'
1916,b'Shuttles',b'1973',b'2',b'2',b'20',b'249',b'5.73388',b'5.53385',b'16',b'1.625'
