id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
177736,boardgame,b'A Feast for Odin',b'2016',b'1',b'4',b'120',b'30',b'120',b'12',b'13434',b'8.18211',b'7.89355',b'17434',b'130',b'1595',b'7476',b'2137',b'491',b'3.8452'
12279,boardgame,b'Rally',b'1987',b'2',b'6',b'60',b'60',b'60',b'6',b'22',b'5.7',b'0',b'46',b'6',b'2',b'4',b'5',b'1',b'1'
82,boardgame,b'Bobby Lee',b'1993',b'2',b'2',b'240',b'240',b'240',b'12',b'320',b'6.77832',b'5.73524',b'844',b'69',b'29',b'82',b'205',b'49',b'3'
43340,boardgame,b'Kung Fu',b'2009',b'4',b'8',b'20',b'20',b'20',b'8',b'61',b'4.37432',b'5.44669',b'102',b'8',b'0',b'4',b'20',b'6',b'1'
55760,boardgame,b'Das Labyrinth des Minotaurus',b'2009',b'3',b'4',b'60',b'60',b'60',b'10',b'26',b'5.85385',b'0',b'35',b'3',b'2',b'7',b'11',b'1',b'2'
8253,boardgame,b'Moscow Burning: The Next Russian Civil War',b'1996',b'2',b'2',b'120',b'120',b'120',b'12',b'45',b'5.76667',b'5.50223',b'283',b'23',b'2',b'8',b'42',b'5',b'2.4'
10036,boardgame,b'Swack!',b'1968',b'2',b'4',b'10',b'10',b'10',b'0',b'8',b'4.5875',b'0',b'20',b'1',b'2',b'3',b'8',b'2',b'1'
4052,boardgame,b'Star Wars: Trading Card Game',b'2002',b'2',b'2',b'45',b'45',b'45',b'10',b'443',b'5.78057',b'5.54529',b'714',b'78',b'12',b'16',b'162',b'40',b'1.95'
36232,boardgame,b'Top Ten: The Bill of Rights',b'2009',b'3',b'8',b'30',b'30',b'30',b'8',b'30',b'4.15',b'5.46959',b'75',b'11',b'1',b'5',b'21',b'0',b'0'
220124,boardgame,"b""5ive: King's Court""",b'2017',b'2',b'4',b'30',b'15',b'30',b'6',b'42',b'6.32989',b'5.52485',b'117',b'10',b'0',b'4',b'21',b'5',b'1'
35901,boardgame,b'Verfhlt nochmal!',b'2003',b'2',b'4',b'10',b'5',b'10',b'3',b'24',b'5.88417',b'0',b'78',b'1',b'0',b'1',b'14',b'3',b'1'
151790,boardgame,b'Superfut',b'2013',b'2',b'2',b'20',b'20',b'20',b'7',b'18',b'7.07222',b'0',b'24',b'1',b'0',b'2',b'7',b'4',b'1.5'
9485,boardgame,b'Millennium Wars: Kashmir',b'2003',b'2',b'2',b'60',b'60',b'60',b'12',b'13',b'6.92308',b'0',b'76',b'12',b'8',b'5',b'13',b'3',b'3.3333'
168429,boardgame,b'Foldable Table Curling',b'2013',b'2',b'8',b'10',b'10',b'10',b'5',b'26',b'7.46154',b'0',b'40',b'1',b'0',b'5',b'7',b'0',b'0'
195237,boardgame,b'Leaders of Euphoria: Choose a Better Oppressor',b'2017',b'4',b'8',b'35',b'15',b'35',b'12',b'464',b'6.55409',b'5.76754',b'1383',b'107',b'28',b'159',b'165',b'8',b'1.875'
4152,boardgame,b'Scooby-doo! Expandable Card Game',b'2000',b'2',b'2',b'30',b'30',b'30',b'7',b'43',b'5.36512',b'5.49569',b'124',b'11',b'5',b'7',b'24',b'5',b'1'
171623,boardgame,b'The Voyages of Marco Polo',b'2015',b'2',b'4',b'100',b'40',b'100',b'12',b'17130',b'7.92591',b'7.71958',b'19868',b'212',b'1065',b'4315',b'2531',b'847',b'3.1948'
22628,boardgame,b'Galactic Knights',b'2005',b'2',b'2',b'60',b'60',b'60',b'12',b'11',b'7.81818',b'0',b'15',b'0',b'3',b'6',b'5',b'3',b'2.3333'
11030,boardgame,"b""Sherco's Grand Slam Baseball Game""",b'1968',b'1',b'2',b'60',b'60',b'60',b'8',b'49',b'7.11225',b'5.54937',b'118',b'12',b'2',b'8',b'38',b'3',b'2.3333'
2317,boardgame,b'Mckenstich',b'1999',b'3',b'6',b'30',b'30',b'30',b'9',b'65',b'5.65',b'5.50749',b'184',b'7',b'1',b'4',b'30',b'3',b'2'
177083,boardgame,b'Gi dal Trono',b'2015',b'4',b'8',b'45',b'30',b'45',b'8',b'24',b'5.29167',b'0',b'68',b'4',b'1',b'0',b'6',b'1',b'2'
72667,boardgame,b'Mijnlieff',b'2010',b'2',b'2',b'10',b'10',b'10',b'6',b'368',b'7.22465',b'5.83387',b'389',b'5',b'45',b'159',b'122',b'34',b'1.7353'
135654,boardgame,b'New Dawn',b'2014',b'2',b'4',b'120',b'90',b'120',b'12',b'649',b'6.93213',b'5.95263',b'1966',b'175',b'41',b'238',b'247',b'37',b'3.027'
182215,boardgame,b'Shinobi Arts',b'2015',b'3',b'5',b'20',b'0',b'20',b'10',b'18',b'5.34722',b'0',b'88',b'8',b'3',b'10',b'13',b'0',b'0'
20970,boardgame,b'Hearts Card Game',b'1963',b'4',b'6',b'15',b'15',b'15',b'7',b'5',b'6.8',b'0',b'17',b'0',b'0',b'0',b'2',b'0',b'0'
10282,boardgame,b'Masters of the Universe 3-D Action Game',b'1983',b'2',b'6',b'20',b'20',b'20',b'5',b'24',b'4.85417',b'0',b'57',b'7',b'2',b'8',b'11',b'0',b'0'
23342,boardgame,b'Hippodrome',b'2006',b'3',b'5',b'0',b'0',b'0',b'10',b'9',b'6.58333',b'0',b'58',b'2',b'1',b'4',b'15',b'1',b'1'
27353,boardgame,b'Steeple chase',b'2006',b'2',b'2',b'0',b'0',b'0',b'8',b'12',b'3.25',b'0',b'20',b'1',b'0',b'0',b'6',b'2',b'1'
76810,boardgame,b'Last Call: The Bartender Game',b'2010',b'2',b'6',b'20',b'20',b'20',b'12',b'265',b'6.16151',b'5.6046',b'374',b'32',b'14',b'49',b'90',b'22',b'1.4545'
5002,boardgame,b'Pro Golf',b'1981',b'1',b'36',b'60',b'60',b'60',b'10',b'139',b'5.58317',b'5.50143',b'294',b'17',b'11',b'14',b'68',b'23',b'1.7391'
196342,boardgame,b'Word Porters',b'2016',b'3',b'6',b'20',b'20',b'20',b'6',b'42',b'6.34405',b'5.52634',b'50',b'3',b'5',b'15',b'10',b'0',b'0'
1596,boardgame,b'Nevo',b'1979',b'2',b'2',b'30',b'30',b'30',b'8',b'14',b'5.18571',b'0',b'56',b'4',b'2',b'5',b'15',b'1',b'2'
10046,boardgame,b'Pocahontas Game',b'1994',b'2',b'4',b'20',b'20',b'20',b'6',b'9',b'4.21111',b'0',b'47',b'1',b'1',b'4',b'7',b'0',b'0'
15537,boardgame,b'Visst r Ni sjuk...',b'1979',b'2',b'4',b'60',b'60',b'60',b'10',b'11',b'4.18182',b'0',b'13',b'0',b'0',b'0',b'2',b'0',b'0'
174595,boardgame,b'Tiger meet',b'2007',b'2',b'4',b'90',b'60',b'90',b'12',b'5',b'8.1',b'0',b'6',b'0',b'1',b'1',b'1',b'6',b'3.5'
12224,boardgame,"b""'Nam Diary""",b'2001',b'2',b'2',b'20',b'20',b'20',b'12',b'12',b'5.53333',b'0',b'46',b'3',b'4',b'6',b'12',b'4',b'1.5'
99132,boardgame,b'2019: The ARCTIC',b'2011',b'2',b'4',b'120',b'120',b'120',b'12',b'140',b'6.79133',b'5.61999',b'193',b'19',b'25',b'84',b'56',b'16',b'3.5'
103883,boardgame,b'Electronic Labyrinth',b'2011',b'2',b'4',b'60',b'45',b'60',b'8',b'115',b'6.37783',b'5.56635',b'297',b'16',b'4',b'14',b'45',b'8',b'2'
11211,boardgame,b'Stealth: The Game',b'1996',b'2',b'2',b'0',b'0',b'0',b'10',b'16',b'5.8875',b'0',b'55',b'6',b'1',b'6',b'13',b'1',b'2'
184452,boardgame,b'Avarium Academy',b'2015',b'2',b'4',b'0',b'20',b'0',b'15',b'27',b'5.98148',b'0',b'35',b'1',b'2',b'19',b'3',b'2',b'2.5'
4172,boardgame,b'Veracruz',b'1977',b'2',b'2',b'360',b'360',b'360',b'12',b'138',b'5.98659',b'5.52631',b'604',b'32',b'2',b'10',b'102',b'21',b'3.0476'
34713,boardgame,b'Desert Duel: First Alamein',b'2008',b'2',b'2',b'180',b'180',b'180',b'0',b'35',b'5.83143',b'5.51203',b'153',b'1',b'2',b'6',b'21',b'11',b'1.9091'
135840,boardgame,b'Napoleon at Leipzig (fifth edition)',b'2013',b'1',b'3',b'840',b'180',b'840',b'0',b'88',b'7.90227',b'5.63145',b'416',b'7',b'19',b'57',b'52',b'14',b'3.5'
31013,boardgame,b'1830 Lummerland',b'1986',b'2',b'4',b'60',b'60',b'60',b'0',b'11',b'4.68182',b'0',b'19',b'1',b'15',b'16',b'6',b'1',b'2'
16331,boardgame,b'Deguello at Dawn',b'2005',b'1',b'2',b'180',b'180',b'180',b'12',b'13',b'5.80769',b'0',b'34',b'3',b'1',b'3',b'12',b'2',b'4'
11273,boardgame,b'Dark Horse Classic',b'1989',b'2',b'8',b'90',b'90',b'90',b'14',b'10',b'6.7',b'0',b'29',b'7',b'3',b'2',b'9',b'1',b'1'
198455,boardgame,b'Mystic ScROLLS',b'2017',b'2',b'4',b'25',b'15',b'25',b'8',b'213',b'6.69989',b'5.65197',b'364',b'8',b'12',b'96',b'43',b'5',b'1.8'
94902,boardgame,b'Dungeons & Dragons Starter Set',b'2008',b'2',b'6',b'60',b'60',b'60',b'12',b'208',b'7.49335',b'5.73505',b'1102',b'16',b'2',b'37',b'89',b'14',b'2.5'
25470,boardgame,b'Summertime',b'2006',b'2',b'2',b'30',b'30',b'30',b'8',b'128',b'5.68086',b'5.51653',b'258',b'16',b'15',b'29',b'39',b'24',b'1.5833'
184879,boardgame,b'Mahola',b'2016',b'3',b'4',b'30',b'15',b'30',b'12',b'23',b'7.05043',b'0',b'68',b'5',b'1',b'5',b'12',b'3',b'1'
11797,boardgame,b'Treasure Hunt',b'2003',b'2',b'4',b'20',b'20',b'20',b'5',b'15',b'5.33333',b'0',b'53',b'8',b'2',b'5',b'14',b'0',b'0'
2979,boardgame,b'Bionicle Adventure Game: Quest For Makuta',b'2001',b'2',b'6',b'60',b'60',b'60',b'8',b'229',b'4.10146',b'5.29704',b'522',b'50',b'3',b'9',b'127',b'18',b'2'
2268,boardgame,b'Lost Patrol',b'2000',b'2',b'4',b'30',b'20',b'30',b'8',b'319',b'6.45386',b'5.65562',b'653',b'10',b'81',b'183',b'163',b'31',b'1.6129'
13061,boardgame,b'The Partridge Family',b'1971',b'2',b'4',b'20',b'20',b'20',b'7',b'10',b'5',b'0',b'45',b'5',b'0',b'3',b'9',b'1',b'1'
33383,boardgame,b'WobBally',b'2007',b'1',b'6',b'0',b'0',b'0',b'5',b'39',b'5.66923',b'5.50529',b'60',b'3',b'3',b'10',b'12',b'7',b'1'
114863,boardgame,b'Ragami',b'2012',b'2',b'4',b'90',b'90',b'90',b'8',b'115',b'6.03156',b'5.53831',b'261',b'36',b'6',b'41',b'51',b'15',b'2.6'
212883,boardgame,b'Tzulan Quest',b'2016',b'2',b'5',b'0',b'20',b'0',b'8',b'48',b'6.13958',b'5.52535',b'117',b'2',b'0',b'4',b'5',b'2',b'2'
181521,boardgame,b'Warhammer Quest: The Adventure Card Game',b'2015',b'1',b'4',b'60',b'30',b'60',b'14',b'4506',b'7.41447',b'6.89797',b'9108',b'470',b'136',b'970',b'903',b'163',b'2.7301'
22399,boardgame,b'MixUp',b'2006',b'2',b'2',b'20',b'20',b'20',b'8',b'114',b'6.27544',b'5.55482',b'162',b'16',b'2',b'14',b'53',b'9',b'1.6667'
72649,boardgame,b'Cubiko Word',b'2010',b'2',b'4',b'10',b'10',b'10',b'5',b'9',b'6.11111',b'0',b'9',b'1',b'1',b'0',b'1',b'3',b'1'
9861,boardgame,b'France 1940',b'2001',b'2',b'2',b'120',b'120',b'120',b'12',b'40',b'6.30625',b'5.51962',b'228',b'7',b'2',b'5',b'23',b'4',b'2.75'
146559,boardgame,b'Infamy',b'2013',b'3',b'4',b'60',b'60',b'60',b'13',b'409',b'6.89034',b'5.80703',b'870',b'81',b'26',b'174',b'151',b'39',b'2.8462'
174235,boardgame,b'Mini golf',b'2010',b'1',b'0',b'90',b'10',b'90',b'8',b'7',b'8.07143',b'0',b'11',b'0',b'2',b'2',b'1',b'7',b'1.4286'
55039,boardgame,b'Battle for Fallujah: April 2004',b'2009',b'1',b'1',b'240',b'240',b'240',b'0',b'9',b'6.16667',b'0',b'29',b'0',b'0',b'13',b'12',b'1',b'3'
81297,boardgame,b'Rgents',b'2011',b'3',b'5',b'90',b'90',b'90',b'12',b'82',b'6.45545',b'5.55098',b'172',b'9',b'7',b'43',b'30',b'9',b'3'
154519,boardgame,b'Time Barons',b'2014',b'2',b'4',b'30',b'30',b'30',b'10',b'185',b'7.75658',b'5.68476',b'330',b'12',b'33',b'124',b'62',b'12',b'2.3333'
137354,boardgame,b'Trifecta',b'2013',b'2',b'2',b'20',b'20',b'20',b'8',b'36',b'6.02778',b'5.50075',b'108',b'6',b'1',b'4',b'10',b'4',b'1'
4585,boardgame,b'Seaside Frolics',b'1986',b'2',b'6',b'45',b'45',b'45',b'7',b'31',b'5.79032',b'5.50525',b'64',b'7',b'3',b'5',b'21',b'4',b'1.25'
173047,boardgame,b'Nevermore',b'2015',b'3',b'6',b'60',b'45',b'60',b'14',b'1015',b'6.69811',b'5.98454',b'1819',b'63',b'65',b'347',b'225',b'32',b'1.9062'
28828,boardgame,b'Modern Naval Battles: Global Warfare',b'2008',b'2',b'6',b'90',b'90',b'90',b'10',b'142',b'6.68028',b'5.60514',b'383',b'19',b'18',b'59',b'52',b'32',b'1.8125'
16039,boardgame,b'Monopoly: Garfield',b'2003',b'2',b'6',b'90',b'90',b'90',b'8',b'16',b'5.1875',b'0',b'54',b'0',b'1',b'3',b'5',b'0',b'0'
10815,boardgame,b'Craps',b'1125',b'1',b'16',b'60',b'20',b'60',b'10',b'254',b'4.87283',b'5.39424',b'162',b'4',b'2',b'6',b'104',b'37',b'1.7027'
17421,boardgame,b'Monopoly: Coronation Street',b'2000',b'2',b'10',b'0',b'0',b'0',b'8',b'15',b'3.56667',b'0',b'7',b'1',b'0',b'0',b'5',b'0',b'0'
58519,boardgame,b'TWRS',b'2009',b'2',b'2',b'20',b'20',b'20',b'12',b'12',b'6.45833',b'0',b'6',b'0',b'2',b'11',b'9',b'3',b'3'
408,boardgame,b'Zoon',b'1999',b'2',b'2',b'30',b'30',b'30',b'8',b'278',b'5.46482',b'5.48585',b'838',b'89',b'7',b'12',b'126',b'28',b'1.5714'
198961,boardgame,b'Yeti in My Spaghetti',b'2015',b'2',b'99',b'15',b'15',b'15',b'4',b'178',b'4.98281',b'5.43246',b'445',b'4',b'0',b'6',b'50',b'7',b'1'
135877,boardgame,b'Fish Cook',b'2012',b'2',b'6',b'45',b'45',b'45',b'12',b'336',b'6.95631',b'5.78314',b'670',b'17',b'9',b'74',b'118',b'27',b'1.8519'
192921,boardgame,b'Shadow Agents',b'2016',b'2',b'2',b'30',b'10',b'30',b'12',b'18',b'6.02778',b'0',b'223',b'8',b'3',b'3',b'17',b'4',b'1.25'
59008,boardgame,b'Canadian Crucible: Brigade Fortress at Norrey',b'2013',b'2',b'2',b'720',b'240',b'720',b'12',b'78',b'7.76731',b'5.61326',b'429',b'10',b'15',b'67',b'50',b'9',b'4'
16603,boardgame,b'Indian Ocean Adventure',b'1978',b'2',b'2',b'120',b'120',b'120',b'12',b'12',b'5.95833',b'0',b'78',b'4',b'6',b'2',b'18',b'2',b'2'
131682,boardgame,b'City of Gears',b'2012',b'2',b'4',b'60',b'45',b'60',b'8',b'617',b'6.72075',b'5.86063',b'1620',b'76',b'64',b'326',b'226',b'22',b'2.6364'
23829,boardgame,b'Dixie: Shiloh',b'1994',b'2',b'2',b'60',b'60',b'60',b'12',b'163',b'6.42638',b'5.59678',b'393',b'32',b'14',b'26',b'81',b'23',b'2.3478'
42066,boardgame,b'Hotel Amsterdam',b'2009',b'2',b'4',b'45',b'45',b'45',b'8',b'84',b'5.79702',b'5.51132',b'120',b'13',b'5',b'17',b'24',b'10',b'1.8'
126161,boardgame,b'Steeplechase',b'2012',b'2',b'10',b'10',b'10',b'10',b'8',b'15',b'7.08666',b'0',b'23',b'0',b'3',b'6',b'8',b'1',b'2'
195842,boardgame,b'Kampf gegen das Bnzlitum',b'2016',b'3',b'10',b'0',b'30',b'0',b'18',b'48',b'6.96833',b'5.5379',b'70',b'1',b'0',b'5',b'14',b'4',b'1'
198618,boardgameexpansion,b'Marvel Dice Masters: Doctor Strange Team Pack',b'2016',b'2',b'2',b'30',b'30',b'30',b'14',b'96',b'7.27677',b'5.61287',b'345',b'7',b'9',b'24',b'25',b'2',b'2.5'
204543,boardgame,b'Speak Out',b'2016',b'4',b'5',b'30',b'15',b'30',b'16',b'336',b'4.90514',b'5.37057',b'972',b'21',b'3',b'14',b'85',b'10',b'1'
4224,boardgame,b'Borderline: USA Edition',b'1989',b'2',b'4',b'20',b'20',b'20',b'8',b'19',b'4.78947',b'0',b'86',b'8',b'0',b'1',b'16',b'1',b'1'
15336,boardgame,b'Sakhalin 1945',b'2000',b'1',b'2',b'480',b'480',b'480',b'0',b'10',b'5.8',b'0',b'57',b'4',b'4',b'2',b'7',b'0',b'0'
181615,boardgame,b'Nitro Glyxerol',b'2015',b'2',b'4',b'20',b'20',b'20',b'7',b'70',b'6.06714',b'5.52198',b'110',b'6',b'3',b'18',b'18',b'2',b'1'
136265,boardgame,b'Aliens vs. Zombies',b'2013',b'2',b'2',b'45',b'45',b'45',b'10',b'36',b'5.56667',b'5.50478',b'82',b'6',b'4',b'14',b'19',b'5',b'1.4'
22509,boardgame,b'Four Battles of Army Group South',b'1979',b'2',b'2',b'240',b'240',b'240',b'12',b'87',b'6.9177',b'5.57514',b'303',b'11',b'20',b'28',b'63',b'15',b'3.0667'
4951,boardgame,b'PAC-MAN Card Game',b'1982',b'2',b'4',b'20',b'20',b'20',b'8',b'29',b'4.93103',b'0',b'118',b'6',b'7',b'15',b'11',b'4',b'1'
172503,boardgame,b'Mage Wars Academy',b'2015',b'2',b'2',b'30',b'30',b'30',b'14',b'984',b'7.26952',b'6.22414',b'3112',b'203',b'68',b'486',b'274',b'25',b'2.96'
1299,boardgame,b'Trivial Pursuit: Genus IV',b'1996',b'2',b'6',b'90',b'90',b'90',b'15',b'953',b'5.53215',b'5.47957',b'1723',b'75',b'2',b'8',b'235',b'68',b'1.8088'
1336,boardgame,b'Eden',b'2001',b'3',b'4',b'60',b'60',b'60',b'10',b'187',b'5.60989',b'5.51249',b'432',b'44',b'2',b'8',b'61',b'18',b'2.2222'
11367,boardgame,b'Sonar Sub Hunt',b'1961',b'2',b'2',b'0',b'0',b'0',b'8',b'9',b'6.83333',b'0',b'29',b'2',b'4',b'5',b'6',b'1',b'2'
15193,boardgame,b'RAMbots',b'2001',b'2',b'4',b'30',b'30',b'30',b'8',b'63',b'6.64444',b'5.54916',b'76',b'1',b'1',b'15',b'49',b'11',b'2.4545'
1520,boardgame,b'Monad',b'1969',b'2',b'4',b'60',b'45',b'60',b'10',b'408',b'6.28115',b'5.68252',b'1205',b'69',b'35',b'80',b'190',b'34',b'2.0294'
99063,boardgame,"b""Minsk '44: East Front Battles, Volume II""",b'2012',b'0',b'0',b'0',b'0',b'0',b'0',b'17',b'6.48824',b'0',b'126',b'2',b'5',b'5',b'13',b'0',b'0'
64430,boardgame,b'Niche',b'2009',b'2',b'7',b'10',b'10',b'10',b'6',b'38',b'6.62895',b'5.51418',b'55',b'1',b'1',b'3',b'11',b'7',b'1.4286'
54541,boardgame,b'Warzoo',b'2015',b'2',b'4',b'30',b'15',b'30',b'8',b'81',b'6.59839',b'5.55872',b'202',b'9',b'1',b'6',b'11',b'2',b'1.5'
166317,boardgame,b'Time of Soccer',b'2014',b'1',b'4',b'120',b'120',b'120',b'12',b'582',b'7.67031',b'6.13242',b'744',b'9',b'117',b'333',b'118',b'48',b'3.2708'
41757,boardgame,b'Opus-Dei: Existence After Religion',b'2008',b'2',b'6',b'45',b'45',b'45',b'16',b'133',b'6.05501',b'5.5333',b'305',b'15',b'5',b'29',b'67',b'11',b'1.5455'
2891,boardgame,b'Starfire',b'1979',b'2',b'3',b'120',b'30',b'120',b'10',b'280',b'6.84786',b'5.69699',b'633',b'22',b'24',b'43',b'132',b'31',b'2.6129'
5086,boardgame,b'Electronic Mall Madness',b'1989',b'2',b'4',b'60',b'60',b'60',b'9',b'310',b'5.54161',b'5.48385',b'827',b'43',b'8',b'50',b'173',b'16',b'1.1875'
769,boardgame,b'Star Trek Red Alert',b'2000',b'2',b'8',b'90',b'90',b'90',b'10',b'107',b'6.43925',b'5.56437',b'240',b'30',b'31',b'38',b'66',b'3',b'2.3333'
34284,boardgame,b'Graffiti',b'2007',b'3',b'8',b'30',b'30',b'30',b'12',b'200',b'6.42965',b'5.61603',b'298',b'6',b'1',b'18',b'50',b'13',b'1.1538'
174988,boardgame,b'4 en Letras',b'2014',b'1',b'16',b'15',b'5',b'15',b'5',b'88',b'6.13739',b'5.4781',b'147',b'7',b'1',b'5',b'20',b'6',b'1.1667'
2912,boardgame,b'Hounds and Jackals: Game of the Pharaohs',b'-2000',b'2',b'2',b'20',b'20',b'20',b'6',b'19',b'4.53684',b'0',b'33',b'2',b'4',b'14',b'15',b'1',b'1'
18797,boardgame,b'The Shock Of Impact',b'1981',b'2',b'2',b'60',b'60',b'60',b'0',b'15',b'5.83333',b'0',b'35',b'0',b'0',b'0',b'4',b'2',b'4'
166771,boardgame,b'Elemon',b'2014',b'3',b'5',b'45',b'45',b'45',b'7',b'16',b'6.3125',b'0',b'35',b'0',b'0',b'4',b'3',b'1',b'1'
9776,boardgame,b'The Incredible Hulk Smash',b'1998',b'2',b'4',b'30',b'30',b'30',b'6',b'44',b'5.62645',b'5.50227',b'99',b'5',b'5',b'7',b'32',b'3',b'1'
8760,boardgame,b'Port Arthur',b'1975',b'2',b'2',b'240',b'240',b'240',b'12',b'16',b'5.84375',b'0',b'77',b'6',b'4',b'5',b'12',b'2',b'3.5'
18158,boardgame,b'Manassas',b'1973',b'2',b'2',b'180',b'180',b'180',b'0',b'6',b'5.75',b'0',b'46',b'3',b'1',b'2',b'10',b'1',b'1'
23194,boardgame,b'The Valley of Tears: 7th Brigade Stands Defiant',b'2006',b'1',b'2',b'90',b'90',b'90',b'12',b'12',b'7.04167',b'0',b'53',b'2',b'3',b'3',b'13',b'2',b'2.5'
118536,boardgame,b'Police Precinct',b'2013',b'1',b'6',b'90',b'90',b'90',b'13',b'1540',b'6.93326',b'6.24038',b'3168',b'200',b'194',b'1025',b'522',b'84',b'2.5357'
5039,boardgame,"b'The Battle for North Africa: War in the Desert, 1940-42'",b'1996',b'2',b'4',b'180',b'180',b'180',b'12',b'104',b'5.5101',b'5.50268',b'413',b'31',b'3',b'18',b'64',b'26',b'2.8846'
3034,boardgame,b'Cluedo Super Sleuth',b'1995',b'2',b'6',b'30',b'30',b'30',b'10',b'240',b'6.12187',b'5.54543',b'492',b'10',b'10',b'35',b'72',b'16',b'2.25'
140933,boardgame,b'Blueprints',b'2013',b'2',b'4',b'30',b'30',b'30',b'14',b'5693',b'6.86303',b'6.58243',b'7533',b'230',b'227',b'1047',b'1105',b'239',b'1.6904'
8051,boardgame,b'Attika',b'2003',b'2',b'4',b'60',b'45',b'60',b'10',b'6210',b'7.00784',b'6.71647',b'5715',b'225',b'235',b'956',b'2160',b'808',b'2.3725'
160958,boardgame,b'DC Comics Deck-Building Game: Rivals  Batman vs The Joker',b'2014',b'2',b'2',b'30',b'30',b'30',b'15',b'778',b'7.05968',b'6.0342',b'2282',b'47',b'31',b'115',b'172',b'21',b'1.8095'
71074,boardgame,b'Expedition: Northwest Passage',b'2010',b'1',b'4',b'60',b'60',b'60',b'14',b'1617',b'7.02608',b'6.32871',b'2156',b'81',b'240',b'819',b'444',b'107',b'2.6822'
195480,boardgame,b'Sparafurmiis',b'2016',b'2',b'4',b'50',b'20',b'50',b'8',b'6',b'7',b'0',b'9',b'1',b'0',b'0',b'3',b'0',b'0'
40619,boardgame,b'Tonga Island',b'2009',b'2',b'4',b'20',b'20',b'20',b'6',b'79',b'6.10759',b'5.53582',b'214',b'14',b'4',b'23',b'39',b'5',b'1.8'
1980,boardgame,b'Gold am Yukon',b'1990',b'3',b'6',b'45',b'45',b'45',b'6',b'19',b'4.88421',b'0',b'73',b'3',b'1',b'1',b'6',b'1',b'2'
3639,boardgame,b'Strange New Worlds',b'1978',b'2',b'6',b'90',b'90',b'90',b'0',b'43',b'5.69488',b'5.50363',b'119',b'12',b'11',b'14',b'28',b'2',b'3'
18184,boardgame,b'Eddy Merckx',b'1973',b'2',b'4',b'0',b'0',b'0',b'10',b'14',b'6.57143',b'0',b'39',b'1',b'2',b'1',b'4',b'5',b'1'
1544,boardgame,b'Beyond Balderdash',b'1993',b'2',b'6',b'45',b'45',b'45',b'10',b'2781',b'6.81703',b'6.35252',b'4259',b'153',b'33',b'314',b'890',b'201',b'1.4726'
9475,boardgame,b'Backwords',b'1988',b'3',b'8',b'45',b'45',b'45',b'10',b'74',b'5.04905',b'5.47311',b'253',b'20',b'0',b'5',b'39',b'5',b'1.4'
4050,boardgame,b'Fortress Europa: Designer Signature Edition',b'1978',b'2',b'2',b'240',b'240',b'240',b'12',b'535',b'6.65312',b'5.788',b'1603',b'85',b'20',b'54',b'313',b'84',b'3.2024'
13328,boardgame,b'Chromino',b'2001',b'1',b'8',b'30',b'30',b'30',b'7',b'372',b'5.65892',b'5.52248',b'601',b'24',b'7',b'36',b'77',b'24',b'1.2917'
18330,boardgame,"b""Dragon Noir 1: L'Exil""",b'1990',b'2',b'7',b'120',b'120',b'120',b'12',b'46',b'6.89239',b'5.54677',b'167',b'4',b'10',b'20',b'11',b'4',b'2.5'
28983,boardgame,"b""Nobunaga's Greatest Crisis""",b'2007',b'1',b'2',b'360',b'360',b'360',b'0',b'11',b'7.28182',b'0',b'24',b'0',b'0',b'6',b'2',b'5',b'2.8'
168899,boardgame,b'De Schout van Lokeren',b'2014',b'2',b'6',b'90',b'90',b'90',b'10',b'8',b'7',b'0',b'16',b'0',b'0',b'0',b'2',b'1',b'1'
2776,boardgame,b'Heavy Gear Fighter',b'1995',b'2',b'2',b'10',b'10',b'10',b'12',b'39',b'5.81462',b'5.50431',b'127',b'15',b'10',b'9',b'17',b'3',b'2.6667'
95022,boardgame,"b'Red Sand, Blue Sky: Heroes of the Arena'",b'2011',b'1',b'0',b'15',b'15',b'15',b'10',b'24',b'7.34167',b'0',b'100',b'2',b'8',b'19',b'12',b'7',b'2.2857'
2471,boardgame,b'Zombies!!!',b'2001',b'2',b'6',b'90',b'60',b'90',b'15',b'13916',b'5.81897',b'5.64094',b'20895',b'1153',b'69',b'523',b'3840',b'1153',b'1.6201'
28989,boardgame,b'Garon',b'2007',b'3',b'6',b'15',b'15',b'15',b'8',b'78',b'4.93256',b'5.46565',b'172',b'12',b'2',b'6',b'14',b'5',b'1'
30834,boardgame,b'Six Gun Sound: Blaze of Glory!',b'2007',b'1',b'6',b'120',b'120',b'120',b'10',b'20',b'7.975',b'0',b'76',b'1',b'8',b'16',b'10',b'4',b'2.75'
22578,boardgame,b'Transport',b'2006',b'2',b'4',b'30',b'30',b'30',b'10',b'30',b'5.70833',b'5.50581',b'66',b'5',b'1',b'1',b'10',b'1',b'2'
160447,boardgame,b'Scrapyard Empire',b'2014',b'1',b'4',b'30',b'30',b'30',b'12',b'13',b'7.75231',b'0',b'18',b'1',b'4',b'22',b'18',b'4',b'2.5'
9480,boardgame,b'Libel',b'1994',b'2',b'6',b'60',b'60',b'60',b'0',b'11',b'2.09091',b'0',b'30',b'2',b'0',b'0',b'10',b'3',b'1.3333'
