avg_rate,geek_rate,id,num_votes,title
6.15,N/A,163208,10,Shop
N/A,N/A,163209,N/A,Shop
N/A,N/A,163210,N/A,Shop
2.00,N/A,163213,1,Shop
4.88,N/A,163214,4,Shop
6.55,N/A,163216,10,Shop
6.33,N/A,163227,9,Shop
7.83,5.643,163243,92,Shop
N/A,N/A,163244,N/A,Shop
N/A,N/A,163245,N/A,Shop
7.30,5.619,163247,99,Shop
N/A,N/A,163251,N/A,Shop
N/A,N/A,163252,N/A,Shop
5.50,N/A,163253,2,Shop
7.08,5.675,163257,182,Shop
7.57,N/A,163259,7,Shop
7.00,N/A,163262,1,Shop
6.25,N/A,163265,4,Shop
4.00,N/A,163267,2,Shop
7.14,N/A,163268,7,Shop
N/A,N/A,163271,N/A,Shop
7.57,5.622,163274,88,Shop
6.73,N/A,163275,12,Shop
N/A,N/A,163276,N/A,Shop
6.00,N/A,163278,1,Shop
4.62,N/A,163279,24,Shop
5.67,N/A,163280,3,Shop
N/A,N/A,163295,N/A,Shop
7.17,N/A,163297,10,Shop
7.24,N/A,163298,11,Shop
N/A,N/A,163300,N/A,Shop
4.77,N/A,163302,7,Shop
7.25,N/A,163304,2,Shop
6.33,N/A,163305,3,Shop
4.25,N/A,163306,2,Shop
5.00,N/A,163307,1,Shop
6.33,N/A,163312,3,Shop
N/A,N/A,163318,N/A,Shop
8.27,5.583,163320,45,Shop
5.60,N/A,163321,5,Shop
7.64,6.050,163322,488,Shop
7.07,5.578,163326,71,Shop
7.47,5.604,163327,79,Shop
6.12,N/A,163330,8,Shop
N/A,N/A,163337,N/A,Shop
4.54,N/A,163338,13,Shop
N/A,N/A,163339,N/A,Shop
7.63,5.708,163340,164,Shop
7.80,N/A,163342,1,Shop
7.62,N/A,163343,12,Shop
N/A,N/A,163344,N/A,Shop
N/A,N/A,163350,N/A,Shop
N/A,N/A,163351,N/A,Shop
N/A,N/A,163358,N/A,Shop
6.80,N/A,163363,3,Shop
5.86,N/A,163364,13,Shop
5.00,N/A,163365,3,Shop
N/A,N/A,163366,N/A,Shop
6.00,N/A,163369,3,Shop
8.50,N/A,163371,2,Shop
7.24,5.544,163374,31,Shop
7.47,N/A,163376,23,Shop
7.09,5.574,163378,65,Shop
7.13,N/A,163379,18,Shop
7.29,5.604,163383,86,Shop
6.07,N/A,163393,7,Shop
6.62,N/A,163404,14,Shop
N/A,N/A,163414,N/A,Shop
N/A,N/A,163419,N/A,Shop
5.29,N/A,163420,2,Shop
7.33,N/A,163422,3,Shop
2.00,N/A,163423,1,Shop
N/A,N/A,163424,N/A,Shop
6.75,N/A,163425,25,Shop
7.22,N/A,163426,25,Shop
7.17,N/A,163427,23,Shop
5.50,N/A,163448,2,Shop
N/A,N/A,163449,N/A,Shop
N/A,N/A,163451,N/A,Shop
N/A,N/A,163452,N/A,Shop
N/A,N/A,163454,N/A,Shop
6.50,N/A,163463,4,Shop
5.76,N/A,163464,4,Shop
7.29,N/A,163465,7,Shop
3.00,N/A,163468,1,Shop
N/A,N/A,163472,N/A,Shop
N/A,N/A,163473,N/A,Shop
5.00,N/A,163475,1,Shop
N/A,N/A,163477,N/A,Shop
5.33,N/A,163479,6,Shop
N/A,N/A,163480,N/A,Shop
6.00,N/A,163486,1,Shop
N/A,N/A,163489,N/A,Shop
N/A,N/A,163490,N/A,Shop
N/A,N/A,163491,N/A,Shop
N/A,N/A,163492,N/A,Shop
7.75,N/A,163494,18,Shop
5.96,N/A,163495,13,Shop
6.04,N/A,163496,12,Shop
6.25,N/A,163497,6,Shop
7.10,5.678,163498,166,Shop
6.00,N/A,163499,3,Shop
7.70,N/A,163500,1,Shop
N/A,N/A,163522,N/A,Shop
4.78,N/A,163526,9,Shop
N/A,N/A,163527,N/A,Shop
N/A,N/A,163533,N/A,Shop
5.50,N/A,163540,2,Shop
7.55,5.554,163549,33,Shop
N/A,N/A,163561,N/A,Shop
N/A,N/A,163562,N/A,Shop
4.30,N/A,163563,23,Shop
8.15,6.483,163572,789,Shop
5.50,N/A,163573,2,Shop
6.40,N/A,163575,5,Shop
N/A,N/A,163577,N/A,Shop
N/A,N/A,163578,N/A,Shop
N/A,N/A,163579,N/A,Shop
7.18,N/A,163584,9,Shop
5.50,N/A,163585,2,Shop
N/A,N/A,163588,N/A,Shop
N/A,N/A,163592,N/A,Shop
6.00,N/A,163593,1,Shop
N/A,N/A,163595,N/A,Shop
N/A,N/A,163596,N/A,Shop
7.09,N/A,163603,11,Shop
5.25,N/A,163605,17,Shop
9.00,N/A,163608,1,Shop
9.00,N/A,163610,1,Shop
N/A,N/A,163613,N/A,Shop
7.57,5.718,163617,163,Shop
5.25,N/A,163629,2,Shop
5.00,N/A,163630,1,Shop
7.25,N/A,163633,4,Shop
6.00,N/A,163635,4,Shop
6.31,5.546,163636,78,Shop
6.48,5.547,163637,69,Shop
7.63,5.862,163639,276,Shop
4.42,N/A,163643,6,Shop
N/A,N/A,163644,N/A,Shop
5.00,N/A,163645,2,Shop
N/A,N/A,163646,N/A,Shop
7.40,N/A,163647,5,Shop
6.00,N/A,163649,3,Shop
N/A,N/A,163650,N/A,Shop
N/A,N/A,163651,N/A,Shop
N/A,N/A,163652,N/A,Shop
7.00,N/A,163654,2,Shop
2.00,N/A,163655,1,Shop
5.09,N/A,163656,17,Shop
8.21,5.756,163659,149,Shop
N/A,N/A,163664,N/A,Shop
7.84,5.551,163672,33,Shop
N/A,N/A,163673,N/A,Shop
N/A,N/A,163674,N/A,Shop
N/A,N/A,163675,N/A,Shop
7.94,5.989,163676,353,Shop
6.00,N/A,163678,1,Shop
7.16,5.714,163683,202,Shop
7.57,5.919,163686,358,Shop
6.60,N/A,163687,26,Shop
4.00,N/A,163693,1,Shop
2.00,N/A,163694,1,Shop
2.00,N/A,163695,1,Shop
7.87,5.598,163696,68,Shop
7.01,N/A,163697,9,Shop
2.00,N/A,163698,1,Shop
2.00,N/A,163700,1,Shop
2.00,N/A,163701,1,Shop
2.00,N/A,163702,1,Shop
2.00,N/A,163703,1,Shop
6.51,N/A,163704,8,Shop
3.25,N/A,163705,2,Shop
7.08,N/A,163706,22,Shop
2.00,N/A,163707,1,Shop
N/A,N/A,163708,N/A,Shop
5.60,N/A,163710,5,Shop
7.00,N/A,163713,3,Shop
N/A,N/A,163714,N/A,Shop
4.50,N/A,163716,2,Shop
6.33,N/A,163719,3,Shop
5.40,N/A,163720,11,Shop
5.50,N/A,163724,29,Shop
N/A,N/A,163732,N/A,Shop
N/A,N/A,163733,N/A,Shop
N/A,N/A,163738,N/A,Shop
N/A,N/A,163739,N/A,Shop
2.00,N/A,163740,1,Shop
7.59,5.712,163742,152,Shop
N/A,N/A,163743,N/A,Shop
2.00,N/A,163744,1,Shop
2.00,N/A,163751,1,Shop
2.00,N/A,163752,1,Shop
N/A,N/A,163765,N/A,Shop
6.17,N/A,163766,3,Shop
5.50,N/A,163768,2,Shop
5.67,N/A,163769,3,Shop
2.00,N/A,163802,1,Shop
N/A,N/A,163817,N/A,Shop
6.50,N/A,163818,1,Shop
N/A,N/A,163831,N/A,Shop
N/A,N/A,163832,N/A,Shop
7.04,N/A,163867,13,Shop
6.16,N/A,163868,5,Shop
7.47,N/A,163869,15,Shop
6.80,N/A,163870,10,Shop
5.50,N/A,163873,2,Shop
5.67,N/A,163881,3,Shop
3.00,N/A,163883,1,Shop
6.00,N/A,163884,1,Shop
N/A,N/A,163895,N/A,Shop
7.63,N/A,163908,29,Shop
5.50,N/A,163915,2,Shop
7.14,N/A,163921,7,Shop
6.96,N/A,163926,7,Shop
N/A,N/A,163927,N/A,Shop
5.00,N/A,163928,1,Shop
1.00,N/A,163939,1,Shop
5.35,N/A,163945,8,Shop
1.00,N/A,163950,1,Shop
N/A,N/A,163952,N/A,Shop
6.50,N/A,163962,5,Shop
N/A,N/A,163965,N/A,Shop
N/A,N/A,163969,N/A,Shop
5.42,N/A,163970,25,Shop
4.50,N/A,163971,8,Shop
6.95,5.546,163975,51,Shop
8.04,5.549,163978,31,Shop
N/A,N/A,163980,N/A,Shop
N/A,N/A,163981,N/A,Shop
6.25,N/A,163982,16,Shop
4.80,N/A,163987,5,Shop
7.00,N/A,164005,2,Shop
7.00,N/A,164006,3,Shop
4.50,N/A,164011,2,Shop
7.27,5.620,164015,99,Shop
N/A,N/A,164016,N/A,Shop
4.50,N/A,164017,8,Shop
4.25,N/A,164018,8,Shop
7.00,N/A,164019,2,Shop
N/A,N/A,164020,N/A,Shop
N/A,N/A,164033,N/A,Shop
7.83,N/A,164042,6,Shop
5.67,N/A,164043,3,Shop
3.00,N/A,164044,2,Shop
N/A,N/A,164047,N/A,Shop
5.00,N/A,164049,2,Shop
N/A,N/A,164050,N/A,Shop
4.50,N/A,164051,1,Shop
2.00,N/A,164058,1,Shop
7.59,N/A,164061,17,Shop
7.50,N/A,164062,19,Shop
7.51,N/A,164063,17,Shop
7.47,N/A,164064,20,Shop
7.28,N/A,164065,23,Shop
7.34,N/A,164066,19,Shop
6.75,N/A,164071,8,Shop
6.54,N/A,164072,20,Shop
7.35,N/A,164073,15,Shop
N/A,N/A,164080,N/A,Shop
N/A,N/A,164083,N/A,Shop
7.00,N/A,164084,1,Shop
5.38,5.495,164086,41,Shop
7.00,N/A,164087,2,Shop
7.17,N/A,164089,15,Shop
6.82,N/A,164090,19,Shop
N/A,N/A,164092,N/A,Shop
6.91,5.760,164095,385,Shop
N/A,N/A,164096,N/A,Shop
7.99,6.756,164127,1595,Shop
8.33,5.550,164135,33,Shop
7.82,N/A,164136,17,Shop
7.42,N/A,164137,20,Shop
8.04,N/A,164138,23,Shop
8.05,N/A,164139,22,Shop
8.00,N/A,164140,21,Shop
7.44,N/A,164141,18,Shop
N/A,N/A,164143,N/A,Shop
N/A,N/A,164148,N/A,Shop
6.25,N/A,164149,4,Shop
N/A,N/A,164154,N/A,Shop
N/A,N/A,164155,N/A,Shop
N/A,N/A,164156,N/A,Shop
4.30,N/A,164157,2,Shop
N/A,N/A,164160,N/A,Shop
7.00,N/A,164162,3,Shop
4.68,N/A,164164,10,Shop
7.66,5.946,164165,380,Shop
7.39,5.832,164166,318,Shop
8.22,7.225,164167,2736,Shop
7.92,5.924,164168,318,Shop
8.05,6.150,164169,495,Shop
7.64,5.792,164171,225,Shop
5.00,N/A,164172,4,Shop
7.00,N/A,164175,4,Shop
N/A,N/A,164176,N/A,Shop
5.25,N/A,164178,4,Shop
6.86,N/A,164179,11,Shop
N/A,N/A,164183,N/A,Shop
8.00,N/A,164184,1,Shop
3.00,N/A,164185,2,Shop
5.50,N/A,164186,2,Shop
N/A,N/A,164189,N/A,Shop
7.62,N/A,164190,26,Shop
7.00,N/A,164195,3,Shop
7.47,5.569,164196,56,Shop
6.56,N/A,164198,14,Shop
7.00,N/A,164200,1,Shop
7.13,5.614,164203,111,Shop
N/A,N/A,164204,N/A,Shop
7.70,5.680,164212,119,Shop
7.57,5.546,164213,32,Shop
6.50,N/A,164225,4,Shop
7.27,N/A,164226,13,Shop
N/A,N/A,164227,N/A,Shop
5.70,N/A,164229,21,Shop
6.93,5.537,164232,35,Shop
4.07,N/A,164235,7,Shop
8.00,N/A,164240,1,Shop
6.80,N/A,164244,5,Shop
6.33,N/A,164245,3,Shop
5.25,N/A,164246,4,Shop
7.02,5.588,164247,92,Shop
6.73,N/A,164248,5,Shop
5.96,N/A,164249,23,Shop
6.40,N/A,164250,5,Shop
6.89,N/A,164251,9,Shop
5.33,N/A,164254,3,Shop
4.00,N/A,164257,2,Shop
7.93,6.150,164270,525,Shop
N/A,N/A,164287,N/A,Shop
6.40,N/A,164288,5,Shop
6.00,N/A,164290,4,Shop
5.00,N/A,164291,1,Shop
7.86,5.646,164292,99,Shop
8.00,5.606,164293,70,Shop
6.25,N/A,164295,4,Shop
N/A,N/A,164296,N/A,Shop
5.73,N/A,164301,11,Shop
5.50,N/A,164302,10,Shop
5.60,N/A,164303,10,Shop
5.33,N/A,164304,12,Shop
4.22,N/A,164305,9,Shop
N/A,N/A,164306,N/A,Shop
5.71,N/A,164307,10,Shop
8.19,5.827,164313,198,Shop
8.38,6.101,164314,362,Shop
6.33,N/A,164321,3,Shop
5.12,N/A,164330,4,Shop
5.75,N/A,164332,4,Shop
6.13,N/A,164337,23,Shop
7.92,6.123,164340,479,Shop
5.40,N/A,164341,5,Shop
7.28,5.608,164343,87,Shop
5.14,N/A,164346,9,Shop
6.80,N/A,164352,5,Shop
4.00,N/A,164355,1,Shop
7.00,N/A,164363,3,Shop
4.57,N/A,164364,7,Shop
5.14,N/A,164365,23,Shop
7.08,N/A,164368,24,Shop
7.12,N/A,164378,4,Shop
N/A,N/A,164380,N/A,Shop
6.50,N/A,164383,2,Shop
7.08,N/A,164385,13,Shop
6.90,N/A,164386,15,Shop
7.29,N/A,164387,12,Shop
7.08,N/A,164391,13,Shop
6.07,N/A,164392,15,Shop
4.53,N/A,164420,7,Shop
5.67,N/A,164421,13,Shop
6.31,N/A,164423,16,Shop
5.50,N/A,164424,2,Shop
8.24,5.714,164439,119,Shop
4.00,N/A,164441,2,Shop
6.33,N/A,164443,6,Shop
6.67,N/A,164444,6,Shop
4.75,N/A,164451,1,Shop
N/A,N/A,164463,N/A,Shop
7.50,N/A,164464,17,Shop
5.75,N/A,164465,4,Shop
5.50,N/A,164466,2,Shop
7.08,N/A,164467,6,Shop
7.00,N/A,164468,1,Shop
N/A,N/A,164469,N/A,Shop
N/A,N/A,164471,N/A,Shop
N/A,N/A,164472,N/A,Shop
7.12,N/A,164473,26,Shop
5.00,N/A,164476,1,Shop
N/A,N/A,164478,N/A,Shop
6.00,N/A,164481,2,Shop
N/A,N/A,164492,N/A,Shop
7.81,N/A,164494,8,Shop
7.00,N/A,164498,17,Shop
7.79,N/A,164502,19,Shop
N/A,N/A,164503,N/A,Shop
N/A,N/A,164505,N/A,Shop
8.00,N/A,164508,2,Shop
N/A,N/A,164510,N/A,Shop
5.67,N/A,164515,3,Shop
6.50,N/A,164519,2,Shop
6.07,N/A,164524,7,Shop
6.30,N/A,164529,10,Shop
7.00,N/A,164530,1,Shop
6.00,N/A,164532,1,Shop
5.00,N/A,164541,3,Shop
4.50,N/A,164543,2,Shop
5.31,N/A,164544,8,Shop
N/A,N/A,164553,N/A,Shop
7.10,5.582,164554,76,Shop
7.10,5.604,164555,97,Shop
7.04,5.591,164556,88,Shop
7.06,5.591,164557,90,Shop
5.72,N/A,164558,18,Shop
N/A,N/A,164560,N/A,Shop
6.85,N/A,164563,13,Shop
7.68,N/A,164564,5,Shop
N/A,N/A,164570,N/A,Shop
7.27,5.643,164571,119,Shop
6.33,N/A,164578,3,Shop
7.29,5.632,164579,119,Shop
4.60,N/A,164580,5,Shop
7.40,N/A,164585,5,Shop
6.75,N/A,164588,8,Shop
6.18,5.533,164592,66,Shop
6.26,N/A,164593,18,Shop
6.62,N/A,164598,8,Shop
7.00,N/A,164601,6,Shop
6.93,N/A,164619,15,Shop
7.17,N/A,164625,23,Shop
7.25,N/A,164626,11,Shop
6.17,N/A,164629,24,Shop
6.70,N/A,164632,5,Shop
6.43,N/A,164633,7,Shop
5.99,N/A,164636,25,Shop
N/A,N/A,164637,N/A,Shop
7.00,N/A,164640,1,Shop
N/A,N/A,164642,N/A,Shop
N/A,N/A,164646,N/A,Shop
7.46,5.537,164647,32,Shop
7.67,N/A,164648,27,Shop
7.79,N/A,164649,24,Shop
N/A,N/A,164651,N/A,Shop
6.30,N/A,164652,23,Shop
N/A,N/A,164654,N/A,Shop
7.71,5.553,164662,36,Shop
7.70,5.548,164663,33,Shop
7.86,5.550,164664,32,Shop
8.29,5.822,164665,192,Shop
7.50,N/A,164667,2,Shop
N/A,N/A,164668,N/A,Shop
6.51,5.773,164669,526,Shop
N/A,N/A,164672,N/A,Shop
7.54,5.695,164680,158,Shop
7.00,N/A,164682,27,Shop
7.14,5.653,164685,184,Shop
6.84,5.564,164689,82,Shop
7.00,N/A,164697,1,Shop
N/A,N/A,164701,N/A,Shop
6.50,N/A,164716,4,Shop
5.00,N/A,164718,1,Shop
6.10,N/A,164719,5,Shop
5.96,N/A,164722,19,Shop
6.45,N/A,164723,11,Shop
N/A,N/A,164725,N/A,Shop
N/A,N/A,164726,N/A,Shop
N/A,N/A,164728,N/A,Shop
N/A,N/A,164729,N/A,Shop
N/A,N/A,164732,N/A,Shop
6.50,N/A,164733,2,Shop
N/A,N/A,164734,N/A,Shop
N/A,N/A,164737,N/A,Shop
7.03,5.536,164746,32,Shop
6.71,N/A,164747,7,Shop
5.00,N/A,164748,1,Shop
N/A,N/A,164749,N/A,Shop
5.00,N/A,164750,1,Shop
7.88,5.632,164751,81,Shop
N/A,N/A,164752,N/A,Shop
6.00,N/A,164753,4,Shop
6.50,N/A,164755,2,Shop
N/A,N/A,164756,N/A,Shop
6.33,N/A,164762,3,Shop
7.31,N/A,164764,11,Shop
N/A,N/A,164777,N/A,Shop
6.50,N/A,164780,1,Shop
N/A,N/A,164783,N/A,Shop
5.89,N/A,164785,8,Shop
5.33,N/A,164786,3,Shop
4.00,N/A,164787,1,Shop
N/A,N/A,164788,N/A,Shop
6.84,N/A,164789,16,Shop
N/A,N/A,164791,N/A,Shop
4.00,N/A,164795,2,Shop
6.00,N/A,164797,1,Shop
N/A,N/A,164803,N/A,Shop
4.74,N/A,164805,19,Shop
N/A,N/A,164807,N/A,Shop
N/A,N/A,164823,N/A,Shop
5.00,N/A,164836,1,Shop
6.35,N/A,164847,10,Shop
6.84,5.532,164848,32,Shop
5.00,N/A,164849,1,Shop
N/A,N/A,164851,N/A,Shop
N/A,N/A,164852,N/A,Shop
7.81,N/A,164855,15,Shop
6.00,N/A,164856,2,Shop
5.69,N/A,164863,29,Shop
5.43,N/A,164864,26,Shop
5.50,N/A,164870,2,Shop
7.45,5.645,164875,117,Shop
N/A,N/A,164878,N/A,Shop
N/A,N/A,164880,N/A,Shop
N/A,N/A,164889,N/A,Shop
6.00,N/A,164890,5,Shop
5.00,N/A,164891,1,Shop
6.33,N/A,164905,3,Shop
N/A,N/A,164911,N/A,Shop
6.50,N/A,164914,2,Shop
8.00,N/A,164926,1,Shop
N/A,N/A,164927,N/A,Shop
6.28,N/A,164929,4,Shop
7.45,5.657,164931,124,Shop
6.33,N/A,164932,3,Shop
N/A,N/A,164934,N/A,Shop
4.54,N/A,164937,13,Shop
5.07,N/A,164939,7,Shop
N/A,N/A,164944,N/A,Shop
5.50,N/A,164945,3,Shop
5.50,N/A,164946,2,Shop
5.50,N/A,164947,2,Shop
3.00,N/A,164948,1,Shop
5.50,N/A,164950,2,Shop
5.50,N/A,164953,2,Shop
6.00,N/A,164954,3,Shop
6.84,5.906,164956,712,Shop
N/A,N/A,164959,N/A,Shop
3.00,N/A,164962,1,Shop
7.00,N/A,164965,3,Shop
5.58,N/A,164968,5,Shop
3.75,N/A,164969,2,Shop
6.00,N/A,164970,8,Shop
3.50,N/A,164972,2,Shop
6.86,N/A,164977,14,Shop
6.89,N/A,164978,9,Shop
6.85,N/A,164979,13,Shop
6.83,N/A,164980,12,Shop
6.82,N/A,164981,11,Shop
6.92,N/A,164982,12,Shop
6.82,N/A,164983,11,Shop
6.82,N/A,164984,11,Shop
N/A,N/A,164986,N/A,Shop
5.50,N/A,164988,4,Shop
6.81,5.542,164990,40,Shop
2.00,N/A,165003,1,Shop
4.00,N/A,165006,1,Shop
6.00,N/A,165007,1,Shop
4.33,N/A,165011,3,Shop
6.04,N/A,165014,14,Shop
5.81,N/A,165015,13,Shop
5.00,N/A,165016,1,Shop
6.28,N/A,165017,9,Shop
6.57,N/A,165019,3,Shop
5.65,N/A,165020,23,Shop
8.08,6.738,165023,1248,Shop
5.68,N/A,165024,6,Shop
6.67,N/A,165025,3,Shop
5.50,N/A,165027,2,Shop
5.00,N/A,165029,2,Shop
N/A,N/A,165031,N/A,Shop
5.03,N/A,165039,16,Shop
7.28,5.578,165042,64,Shop
7.00,5.559,165043,58,Shop
7.21,5.565,165047,52,Shop
7.70,5.589,165048,62,Shop
7.39,5.575,165049,62,Shop
4.75,N/A,165051,2,Shop
7.37,N/A,165056,6,Shop
N/A,N/A,165062,N/A,Shop
6.96,5.555,165069,54,Shop
8.01,5.721,165070,142,Shop
7.77,5.627,165074,88,Shop
6.33,N/A,165079,3,Shop
N/A,N/A,165098,N/A,Shop
6.84,N/A,165102,19,Shop
7.43,N/A,165103,21,Shop
7.88,N/A,165104,26,Shop
6.35,N/A,165106,17,Shop
7.23,N/A,165107,19,Shop
6.92,N/A,165108,18,Shop
6.85,N/A,165109,15,Shop
6.77,N/A,165110,15,Shop
6.97,N/A,165111,16,Shop
6.14,N/A,165112,12,Shop
6.25,N/A,165113,8,Shop
7.07,N/A,165114,18,Shop
6.00,N/A,165115,2,Shop
6.88,N/A,165116,12,Shop
6.75,N/A,165119,8,Shop
5.67,N/A,165120,3,Shop
7.35,N/A,165121,13,Shop
6.50,N/A,165122,2,Shop
6.50,N/A,165124,12,Shop
6.81,N/A,165125,16,Shop
7.17,N/A,165126,15,Shop
6.57,N/A,165129,7,Shop
7.22,N/A,165131,18,Shop
6.69,N/A,165132,8,Shop
6.42,N/A,165133,12,Shop
6.33,N/A,165134,9,Shop
N/A,N/A,165137,N/A,Shop
9.00,N/A,165173,2,Shop
6.85,N/A,165182,10,Shop
6.33,N/A,165187,3,Shop
4.00,N/A,165191,1,Shop
8.09,5.731,165194,135,Shop
5.00,N/A,165213,1,Shop
6.00,N/A,165214,1,Shop
7.73,5.661,165216,116,Shop
8.10,5.816,165217,196,Shop
7.96,5.635,165218,88,Shop
7.70,5.604,165219,76,Shop
N/A,N/A,165238,N/A,Shop
N/A,N/A,165262,N/A,Shop
9.00,N/A,165269,1,Shop
6.00,N/A,165274,1,Shop
7.00,N/A,165284,1,Shop
N/A,N/A,165293,N/A,Shop
3.25,N/A,165294,8,Shop
7.74,5.564,165297,40,Shop
7.62,5.569,165298,44,Shop
7.57,N/A,165318,23,Shop
7.71,N/A,165319,21,Shop
5.51,5.499,165320,45,Shop
8.02,5.640,165332,85,Shop
N/A,N/A,165333,N/A,Shop
6.00,N/A,165335,1,Shop
7.00,N/A,165345,2,Shop
7.19,5.647,165348,129,Shop
4.50,N/A,165349,2,Shop
7.62,5.758,165350,185,Shop
6.77,5.526,165351,31,Shop
7.42,5.555,165354,41,Shop
7.28,5.695,165355,164,Shop
7.40,5.618,165358,92,Shop
6.29,N/A,165369,7,Shop
7.24,N/A,165388,19,Shop
7.64,5.558,165394,38,Shop
7.27,N/A,165395,23,Shop
7.25,N/A,165396,23,Shop
N/A,N/A,165410,N/A,Shop
N/A,N/A,165419,N/A,Shop
6.33,N/A,165420,3,Shop
7.05,N/A,165422,22,Shop
N/A,N/A,165423,N/A,Shop
N/A,N/A,165434,N/A,Shop
7.00,N/A,165449,1,Shop
7.77,5.554,165455,36,Shop
7.74,N/A,165456,21,Shop
7.08,N/A,165457,18,Shop
7.58,6.355,165458,1004,Shop
7.00,N/A,165459,2,Shop
7.95,5.838,165461,230,Shop
N/A,N/A,165462,N/A,Shop
7.17,N/A,165464,9,Shop
6.52,5.727,165469,412,Shop
5.67,N/A,165472,3,Shop
8.00,N/A,165474,1,Shop
6.56,N/A,165485,14,Shop
7.01,5.569,165492,65,Shop
5.50,N/A,165500,2,Shop
N/A,N/A,165501,N/A,Shop
5.50,N/A,165502,2,Shop
6.33,N/A,165507,3,Shop
6.90,N/A,165511,23,Shop
7.00,N/A,165514,1,Shop
7.82,N/A,165515,26,Shop
7.54,N/A,165516,19,Shop
7.22,N/A,165517,20,Shop
7.83,N/A,165518,21,Shop
7.00,N/A,165520,1,Shop
7.87,6.139,165524,502,Shop
N/A,N/A,165525,N/A,Shop
N/A,N/A,165528,N/A,Shop
4.50,N/A,165533,1,Shop
N/A,N/A,165541,N/A,Shop
7.03,N/A,165542,6,Shop
7.31,N/A,165549,8,Shop
5.72,N/A,165557,29,Shop
8.00,N/A,165564,1,Shop
7.71,N/A,165565,13,Shop
7.46,N/A,165570,13,Shop
6.77,N/A,165572,24,Shop
6.05,N/A,165573,4,Shop
6.57,N/A,165580,7,Shop
6.38,N/A,165582,8,Shop
7.29,N/A,165583,7,Shop
N/A,N/A,165588,N/A,Shop
6.00,N/A,165589,1,Shop
6.97,5.551,165592,44,Shop
N/A,N/A,165594,N/A,Shop
7.50,N/A,165598,2,Shop
6.00,N/A,165599,3,Shop
6.73,N/A,165604,15,Shop
7.27,N/A,165610,7,Shop
6.72,N/A,165627,29,Shop
4.88,N/A,165629,8,Shop
4.31,N/A,165630,8,Shop
4.50,N/A,165631,2,Shop
4.75,N/A,165632,12,Shop
N/A,N/A,165634,N/A,Shop
5.50,N/A,165635,3,Shop
3.00,N/A,165641,1,Shop
5.36,N/A,165644,7,Shop
6.54,N/A,165652,13,Shop
5.50,N/A,165653,1,Shop
4.67,N/A,165654,3,Shop
1.00,N/A,165659,1,Shop
7.00,N/A,165660,1,Shop
7.15,N/A,165679,4,Shop
6.10,N/A,165683,5,Shop
6.14,N/A,165684,7,Shop
6.71,N/A,165685,7,Shop
7.00,N/A,165687,3,Shop
7.40,N/A,165689,5,Shop
7.00,N/A,165692,3,Shop
7.00,N/A,165693,3,Shop
8.75,N/A,165694,24,Shop
7.00,N/A,165695,3,Shop
7.50,N/A,165696,4,Shop
7.00,N/A,165698,3,Shop
7.00,N/A,165699,3,Shop
6.50,N/A,165700,2,Shop
7.25,N/A,165701,4,Shop
N/A,N/A,165704,N/A,Shop
N/A,N/A,165705,N/A,Shop
6.67,N/A,165706,10,Shop
5.08,N/A,165707,13,Shop
5.88,N/A,165708,8,Shop
5.31,N/A,165709,8,Shop
1.00,N/A,165712,2,Shop
5.80,N/A,165714,5,Shop
4.14,N/A,165715,7,Shop
N/A,N/A,165721,N/A,Shop
6.00,N/A,165725,1,Shop
3.50,N/A,165731,1,Shop
3.00,N/A,165733,1,Shop
8.00,N/A,165736,1,Shop
7.29,N/A,165738,7,Shop
6.00,N/A,165739,10,Shop
7.60,N/A,165740,5,Shop
4.00,N/A,165745,2,Shop
7.13,N/A,165753,9,Shop
7.02,N/A,165754,22,Shop
6.20,N/A,165757,1,Shop
N/A,N/A,165762,N/A,Shop
6.17,N/A,165769,16,Shop
7.78,5.587,165774,62,Shop
7.77,5.575,165775,55,Shop
5.00,N/A,165777,2,Shop
N/A,N/A,165779,N/A,Shop
6.25,N/A,165782,2,Shop
7.00,N/A,165788,3,Shop
6.33,N/A,165789,3,Shop
7.40,N/A,165793,5,Shop
N/A,N/A,165795,N/A,Shop
5.00,N/A,165798,8,Shop
5.67,N/A,165799,1,Shop
5.30,N/A,165800,1,Shop
6.97,5.997,165802,705,Shop
7.45,N/A,165805,28,Shop
5.85,N/A,165813,14,Shop
N/A,N/A,165818,N/A,Shop
1.50,N/A,165832,2,Shop
6.00,N/A,165833,3,Shop
6.20,N/A,165839,26,Shop
N/A,N/A,165842,N/A,Shop
5.12,N/A,165843,4,Shop
6.55,5.525,165846,32,Shop
N/A,N/A,165871,N/A,Shop
6.83,N/A,165873,3,Shop
7.00,N/A,165874,4,Shop
N/A,N/A,165875,N/A,Shop
6.00,N/A,165880,16,Shop
6.80,N/A,165884,22,Shop
5.10,N/A,165897,5,Shop
7.00,N/A,165898,1,Shop
5.28,N/A,165901,9,Shop
7.36,N/A,165909,14,Shop
5.44,N/A,165912,9,Shop
5.50,N/A,165914,2,Shop
4.00,N/A,165915,3,Shop
N/A,N/A,165927,N/A,Shop
6.75,N/A,165938,19,Shop
5.50,N/A,165941,2,Shop
7.31,N/A,165943,20,Shop
7.23,N/A,165946,24,Shop
7.17,N/A,165947,3,Shop
5.99,N/A,165951,19,Shop
5.97,N/A,165952,26,Shop
5.79,N/A,165953,12,Shop
